,Position,Appearances,Goals,Assists,Big chances missed,Red cards,PFA_Team,Big chances created,Interceptions,Clearances,Saves,Penalties saved,High Claims
1334,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1335,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1336,3,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1337,3,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1338,3,31,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1339,3,35,1.0,4.0,0.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0
1340,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1341,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1342,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1343,3,36,5.0,8.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0
1344,3,33,2.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1345,3,14,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1346,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1347,3,27,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1348,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1349,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1350,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1351,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1352,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1353,3,24,1.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
1354,3,36,2.0,1.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
1355,3,14,1.0,2.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
1356,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1357,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1358,3,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1359,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1360,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1361,3,31,3.0,4.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
1362,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1363,3,32,4.0,3.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
1364,3,19,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1365,3,32,5.0,2.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
1366,3,37,7.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1367,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1368,3,23,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1369,3,18,1.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1370,3,8,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1371,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1372,3,124,21.0,5.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
1373,3,10,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1374,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1375,3,16,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1376,3,27,0.0,2.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
1377,3,37,3.0,1.0,0.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0
1378,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1379,3,29,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1380,3,30,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1381,3,9,0.0,1.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
1382,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1383,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1384,3,24,2.0,3.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
1385,3,36,6.0,18.0,0.0,0,0,24.0,0.0,0.0,0.0,0.0,0.0
1386,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1387,3,33,4.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1388,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1389,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1390,3,21,1.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1391,3,7,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1392,3,30,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1393,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1394,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1395,3,36,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1396,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1397,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1398,3,20,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1399,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1400,3,30,1.0,3.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
1401,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1402,3,29,1.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1403,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1404,3,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1405,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1406,3,36,8.0,15.0,0.0,0,0,16.0,0.0,0.0,0.0,0.0,0.0
1407,3,11,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1408,3,29,5.0,12.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0
1409,3,21,3.0,3.0,0.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0
1410,3,28,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1411,3,34,6.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1412,3,28,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1413,3,32,2.0,1.0,0.0,2,0,2.0,0.0,0.0,0.0,0.0,0.0
1414,3,15,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1415,3,8,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1416,3,10,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1417,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1418,3,34,0.0,1.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
1419,3,28,3.0,5.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0
1420,3,11,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1421,3,12,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1422,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1423,3,11,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1424,3,27,2.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1425,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1426,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1427,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1428,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1429,3,15,0.0,4.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0
1430,3,5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1431,3,20,1.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1432,3,17,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1433,3,33,1.0,1.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
1434,3,10,3.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1435,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1436,3,1,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1437,3,24,1.0,4.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
1438,3,32,2.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1439,3,15,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1440,3,31,1.0,6.0,0.0,1,0,5.0,0.0,0.0,0.0,0.0,0.0
1441,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1442,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1443,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1444,3,5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1445,3,31,1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1446,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1447,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1448,3,22,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1449,3,25,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1450,3,12,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1451,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1452,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1453,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1454,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1455,3,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1456,3,25,0.0,3.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1457,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1458,3,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1459,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1460,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1461,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1462,3,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1463,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1464,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1465,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1466,3,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1467,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1468,3,35,1.0,1.0,0.0,0,1,2.0,0.0,0.0,0.0,0.0,0.0
1469,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1470,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1471,3,21,1.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
1472,3,23,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1473,3,5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1474,3,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1475,3,31,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1476,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1477,3,31,8.0,7.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0
1478,3,9,1.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1479,3,35,8.0,2.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0
1480,3,21,0.0,1.0,0.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0
1481,3,13,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1482,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1483,3,18,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1484,3,15,0.0,1.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
1485,3,9,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1486,3,11,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1487,3,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1488,3,1,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1489,3,6,0.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1490,3,25,1.0,2.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
1491,3,37,1.0,1.0,0.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0
1492,3,6,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1493,3,24,0.0,3.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1494,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1495,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1496,3,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1497,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1498,3,9,1.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1499,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1500,3,96,4.0,10.0,0.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0
1501,3,16,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1502,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1503,3,25,6.0,3.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0
1504,3,35,1.0,7.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0
1505,3,29,5.0,3.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
1506,3,34,1.0,2.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
1507,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1508,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1509,3,9,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1510,3,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1511,3,4,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1512,3,20,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1513,3,14,2.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1514,3,36,7.0,3.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0
1515,3,35,4.0,6.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0
1516,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1517,3,24,4.0,1.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
1518,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1519,3,14,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1520,3,13,0.0,1.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
1521,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1522,3,31,5.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1523,3,34,3.0,2.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0
1524,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1525,3,4,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1526,3,15,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1527,3,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1528,3,31,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1529,3,8,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1530,3,30,3.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1531,3,4,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1532,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1533,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1534,3,3,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1535,3,22,1.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1536,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1537,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1538,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1539,3,5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1540,3,9,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1541,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1542,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1543,3,29,2.0,7.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0
1544,3,33,8.0,9.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0
1545,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1546,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1547,3,18,2.0,6.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
1548,3,13,2.0,2.0,0.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0
1549,3,31,13.0,7.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0
1550,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1551,3,15,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1552,3,30,5.0,4.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0
1553,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1554,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1555,3,21,2.0,2.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
1556,3,36,0.0,5.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0
1557,3,17,0.0,1.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
1558,3,24,2.0,3.0,0.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0
1559,3,23,1.0,4.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0
1560,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1561,3,37,7.0,1.0,0.0,1,0,6.0,0.0,0.0,0.0,0.0,0.0
1562,3,3,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1563,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1564,3,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1565,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1566,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1567,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1568,3,20,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1569,3,35,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1570,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1571,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1572,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1573,3,27,3.0,1.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
1574,3,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1575,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1576,3,26,5.0,3.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0
1577,3,8,2.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1578,3,19,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1579,3,17,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1580,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1581,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1582,3,21,4.0,2.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0
1583,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1584,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1585,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1586,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1587,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1588,3,38,9.0,13.0,0.0,0,0,16.0,0.0,0.0,0.0,0.0,0.0
1589,3,34,4.0,7.0,0.0,0,0,12.0,0.0,0.0,0.0,0.0,0.0
1590,3,7,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1591,3,25,0.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1592,3,35,7.0,5.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0
1593,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1594,3,21,7.0,5.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
1595,3,4,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1596,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1597,3,22,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1598,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1599,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1600,3,5,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1601,3,25,5.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1602,3,36,3.0,4.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0
1603,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1604,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1605,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1606,3,36,4.0,1.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
1607,3,30,4.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1608,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1609,3,9,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1610,3,30,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1611,3,36,6.0,9.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0
1612,3,17,2.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1613,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1614,3,29,0.0,2.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0
1615,3,21,1.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1616,3,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1617,3,32,2.0,2.0,0.0,2,0,3.0,0.0,0.0,0.0,0.0,0.0
1618,3,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1619,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1620,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1621,3,4,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1622,3,11,0.0,0.0,0.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0
1623,3,12,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1624,3,6,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1625,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1626,3,34,2.0,7.0,0.0,1,0,8.0,0.0,0.0,0.0,0.0,0.0
1627,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1628,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1629,3,36,2.0,6.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0
